,dteday,hour,year,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,counts,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,spring,summer,fall,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm,month
3511,2011-05-31,5,0,0,1,0.66,0.6061,0.83,0.0896,0,26,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
8100,2011-12-09,4,0,0,1,0.22,0.2727,0.8,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12
7403,2011-11-10,2,0,0,1,0.38,0.3939,0.94,0.0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,11
4108,2011-06-25,2,0,0,0,0.66,0.6212,0.5,0.19399999999999998,8,51,59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6
1968,2011-03-27,20,0,0,0,0.28,0.2727,0.36,0.1642,7,50,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
15873,2012-10-28,14,1,0,0,0.5,0.4848,0.59,0.4478,98,304,402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
6049,2011-09-14,15,0,0,1,0.78,0.7121,0.49,0.2537,30,146,176,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
87,2011-01-04,19,0,0,1,0.24,0.2576,0.48,0.1045,2,110,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15090,2012-09-25,23,1,0,1,0.6,0.6212,0.56,0.3284,9,89,98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9
14624,2012-09-06,13,1,0,1,0.72,0.6970000000000001,0.79,0.1045,39,152,191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9
16045,2012-11-06,6,1,0,1,0.22,0.2273,0.69,0.1343,6,143,149,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11
9562,2012-02-08,9,1,0,1,0.24,0.2576,0.7,0.1642,8,245,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
267,2011-01-12,14,0,0,1,0.2,0.1818,0.47,0.3284,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2438,2011-04-16,12,0,0,0,0.46,0.4545,0.88,0.5821,6,26,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
1441,2011-03-05,8,0,0,0,0.3,0.2727,1.0,0.2985,11,34,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
6862,2011-10-18,12,0,0,1,0.62,0.6212,0.43,0.0896,42,159,201,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10
3337,2011-05-23,23,0,0,1,0.62,0.5606,0.88,0.19399999999999998,19,53,72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
11341,2012-04-22,18,1,0,0,0.36,0.3182,0.93,0.4478,1,38,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
4686,2011-07-19,4,0,0,1,0.72,0.6818,0.7,0.1343,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
237,2011-01-11,6,0,0,1,0.16,0.1818,0.55,0.1343,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8784,2012-01-06,20,1,0,1,0.42,0.4242,0.41,0.19399999999999998,14,163,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11382,2012-04-24,11,1,0,1,0.46,0.4545,0.31,0.3881,27,157,184,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
9734,2012-02-15,13,1,0,1,0.4,0.4091,0.43,0.2836,11,159,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
5802,2011-09-04,5,0,0,0,0.64,0.5758,0.83,0.1343,1,5,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
8172,2011-12-12,4,0,0,1,0.18,0.2424,0.74,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,12
4004,2011-06-20,18,0,0,1,0.7,0.6515,0.61,0.2537,64,474,538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
5481,2011-08-21,7,0,0,0,0.68,0.6364,0.83,0.2985,12,19,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
16691,2012-12-03,6,1,0,1,0.36,0.3788,0.93,0.0,2,136,138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,12
11984,2012-05-19,13,1,0,0,0.7,0.6364,0.37,0.1343,332,372,704,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
10347,2012-03-12,6,1,0,1,0.34,0.3485,0.57,0.1045,2,86,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
408,2011-01-19,0,0,0,1,0.22,0.2727,0.93,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8680,2012-01-02,12,1,1,0,0.28,0.2727,0.36,0.2537,41,161,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8114,2011-12-09,18,0,0,1,0.34,0.3636,0.61,0.0,10,308,318,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12
15627,2012-10-18,8,1,0,1,0.46,0.4545,0.82,0.2537,31,803,834,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
15544,2012-10-14,21,1,0,0,0.56,0.5303,0.73,0.4478,40,156,196,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1489,2011-03-07,10,0,0,1,0.24,0.2121,0.6,0.2985,15,43,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9048,2012-01-17,22,1,0,1,0.46,0.4545,0.72,0.3881,5,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7696,2011-11-22,7,0,0,1,0.38,0.3939,0.94,0.2239,2,119,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11
13332,2012-07-14,17,1,0,0,0.7,0.6667,0.79,0.1642,199,259,458,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7
9137,2012-01-21,15,1,0,0,0.2,0.19699999999999998,0.8,0.19399999999999998,6,113,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9119,2012-01-20,21,1,0,1,0.2,0.2273,0.37,0.0896,5,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5533,2011-08-23,11,0,0,1,0.7,0.6364,0.34,0.1045,62,124,186,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
16160,2012-11-11,2,1,0,0,0.32,0.3333,0.87,0.1045,12,58,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
12672,2012-06-17,5,1,0,0,0.54,0.5152,0.68,0.1343,4,13,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
14714,2012-09-10,7,1,0,1,0.52,0.5,0.68,0.2239,20,427,447,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9
8577,2011-12-29,4,0,0,1,0.2,0.2121,0.55,0.1642,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12
9051,2012-01-18,1,1,0,1,0.46,0.4545,0.77,0.3284,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
13299,2012-07-13,8,1,0,1,0.7,0.6515,0.54,0.0,53,660,713,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7
11582,2012-05-02,19,1,0,1,0.54,0.5152,0.77,0.2537,43,461,504,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
7166,2011-10-31,5,0,0,1,0.22,0.2727,0.93,0.0,0,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
15359,2012-10-07,4,1,0,0,0.44,0.4394,0.54,0.2537,5,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
11435,2012-04-26,16,1,0,1,0.52,0.5,0.83,0.2239,37,281,318,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4
15430,2012-10-10,3,1,0,1,0.46,0.4545,0.88,0.0,0,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10
4010,2011-06-21,0,0,0,1,0.62,0.5909,0.78,0.1642,10,23,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
11183,2012-04-16,4,1,1,0,0.54,0.5152,0.77,0.2239,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
2817,2011-05-02,7,0,0,1,0.46,0.4545,0.82,0.3284,16,193,209,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
16675,2012-12-02,14,1,0,0,0.44,0.4394,0.62,0.2537,142,331,473,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
14179,2012-08-19,0,1,0,0,0.66,0.6212,0.57,0.0896,44,143,187,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
13046,2012-07-02,19,1,0,1,0.78,0.6970000000000001,0.43,0.1343,71,510,581,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1573,2011-03-11,0,0,0,1,0.34,0.3485,1.0,0.0896,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
3268,2011-05-21,2,0,0,0,0.52,0.5,0.72,0.1045,5,35,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
17357,2012-12-31,2,1,0,1,0.16,0.1667,0.59,0.1642,3,8,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12
1424,2011-03-04,15,0,0,1,0.36,0.3333,0.4,0.2985,31,75,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9838,2012-02-19,21,1,0,0,0.26,0.2576,0.65,0.1642,3,33,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
744,2011-02-03,10,0,0,1,0.18,0.1515,0.43,0.3284,2,50,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5095,2011-08-05,5,0,0,1,0.64,0.5909,0.78,0.0896,0,16,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
13861,2012-08-05,18,1,0,0,0.7,0.6667,0.74,0.1343,75,154,229,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
16647,2012-12-01,10,1,0,0,0.28,0.2727,0.89,0.1642,45,211,256,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,12
14444,2012-08-30,1,1,0,1,0.64,0.6061,0.65,0.0,6,17,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
5626,2011-08-27,8,0,0,0,0.7,0.6667,0.84,0.2537,14,62,76,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8
10977,2012-04-07,13,1,0,0,0.5,0.4848,0.22,0.19399999999999998,355,288,643,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
15927,2012-11-01,8,1,0,1,0.36,0.3788,0.56,0.1045,12,668,680,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,11
12240,2012-05-30,5,1,0,1,0.62,0.5909,0.78,0.1343,1,40,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5
13716,2012-07-30,17,1,0,1,0.76,0.6970000000000001,0.55,0.3284,62,765,827,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
12497,2012-06-09,22,1,0,0,0.7,0.6515,0.58,0.1642,63,151,214,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
8047,2011-12-06,23,0,0,1,0.46,0.4545,1.0,0.1642,5,48,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,12
2789,2011-05-01,3,0,0,0,0.4,0.4091,0.82,0.1045,8,15,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
9713,2012-02-14,16,1,0,1,0.42,0.4242,0.35,0.2985,15,251,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4235,2011-06-30,9,0,0,1,0.7,0.6364,0.42,0.2239,33,227,260,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
9024,2012-01-16,21,1,1,0,0.28,0.2576,0.52,0.3284,3,46,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3827,2011-06-13,9,0,0,1,0.62,0.6212,0.46,0.3582,35,189,224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
14077,2012-08-14,18,1,0,1,0.76,0.7121,0.62,0.2836,97,757,854,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
11672,2012-05-06,13,1,0,0,0.6,0.6061,0.64,0.0,197,368,565,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
10849,2012-04-02,5,1,0,1,0.4,0.4091,0.76,0.4925,2,22,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
94,2011-01-05,2,0,0,1,0.16,0.19699999999999998,0.74,0.0896,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1967,2011-03-27,19,0,0,0,0.3,0.2879,0.31,0.2239,23,80,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4384,2011-07-06,14,0,0,1,0.76,0.7273,0.66,0.2836,50,113,163,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
5787,2011-09-03,14,0,0,0,0.72,0.6818,0.66,0.1642,204,176,380,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,9
2854,2011-05-03,20,0,0,1,0.66,0.6212,0.61,0.19399999999999998,28,262,290,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
14761,2012-09-12,6,1,0,1,0.5,0.4848,0.72,0.0896,6,199,205,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
8633,2011-12-31,12,0,0,0,0.52,0.5,0.39,0.2985,93,180,273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
3182,2011-05-17,12,0,0,1,0.56,0.5303,0.83,0.4179,38,115,153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5
5262,2011-08-12,4,0,0,1,0.62,0.6212,0.53,0.1343,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
14283,2012-08-23,8,1,0,1,0.66,0.6212,0.74,0.0896,45,662,707,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8
1208,2011-02-23,10,0,0,1,0.2,0.2576,0.4,0.0,4,47,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7707,2011-11-22,18,0,0,1,0.44,0.4394,1.0,0.0,0,148,148,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11
4110,2011-06-25,4,0,0,0,0.64,0.6212,0.57,0.19399999999999998,7,4,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
16379,2012-11-20,5,1,0,1,0.34,0.3333,0.66,0.1343,2,32,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,11
5353,2011-08-15,23,0,0,1,0.64,0.6061,0.69,0.2239,11,77,88,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
13177,2012-07-08,6,1,0,0,0.78,0.7727,0.7,0.1343,5,16,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
7712,2011-11-22,23,0,0,1,0.48,0.4697,0.94,0.2537,3,36,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,11
2482,2011-04-18,8,0,0,1,0.46,0.4545,0.63,0.0,20,277,297,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
6373,2011-09-28,3,0,0,1,0.6,0.5152,0.94,0.0896,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9
15170,2012-09-29,7,1,0,0,0.48,0.4697,0.67,0.2836,12,61,73,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9
8446,2011-12-23,14,0,0,1,0.4,0.4091,0.54,0.4179,23,177,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12
1469,2011-03-06,13,0,0,0,0.46,0.4545,0.94,0.3582,22,83,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
14301,2012-08-24,2,1,0,1,0.66,0.6212,0.69,0.0,1,15,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
8704,2012-01-03,12,1,0,1,0.18,0.1364,0.37,0.5224,4,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12663,2012-06-16,20,1,0,0,0.66,0.6212,0.47,0.19399999999999998,123,229,352,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6
15786,2012-10-24,23,1,0,1,0.58,0.5455,0.68,0.0896,12,111,123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10
10498,2012-03-18,13,1,0,0,0.46,0.4545,0.82,0.1642,198,346,544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2443,2011-04-16,17,0,0,0,0.5,0.4848,0.88,0.5821,1,14,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4
3885,2011-06-15,19,0,0,1,0.7,0.6364,0.37,0.2836,54,362,416,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
14985,2012-09-21,14,1,0,1,0.7,0.6515,0.54,0.2985,113,299,412,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9
15789,2012-10-25,2,1,0,1,0.54,0.5152,0.77,0.0,3,15,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
16671,2012-12-02,10,1,0,0,0.3,0.3333,0.87,0.0,63,230,293,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12
16795,2012-12-07,14,1,0,1,0.36,0.3485,0.71,0.1642,40,175,215,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12
8059,2011-12-07,11,0,0,1,0.44,0.4394,1.0,0.0896,3,47,50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,12
5547,2011-08-24,1,0,0,1,0.6,0.6061,0.6,0.1045,7,17,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
16724,2012-12-04,15,1,0,1,0.6,0.6212,0.49,0.2537,56,244,300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,12
2428,2011-04-16,2,0,0,0,0.36,0.3485,0.87,0.1343,5,19,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
6228,2011-09-22,2,0,0,1,0.6,0.5152,0.94,0.1045,2,8,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9
2690,2011-04-27,0,0,0,1,0.6,0.5606,0.83,0.2239,3,24,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
10397,2012-03-14,8,1,0,1,0.44,0.4394,0.82,0.0,34,628,662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
10983,2012-04-07,19,1,0,0,0.54,0.5152,0.16,0.3284,170,243,413,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
9455,2012-02-03,21,1,0,1,0.34,0.3485,0.49,0.1045,8,126,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
6547,2011-10-05,9,0,0,1,0.54,0.5152,0.6,0.2985,32,187,219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10
8394,2011-12-21,10,0,0,1,0.48,0.4697,0.82,0.4179,6,83,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12
4901,2011-07-28,3,0,0,1,0.72,0.6667,0.54,0.0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
14442,2012-08-29,23,1,0,1,0.66,0.6212,0.57,0.0,34,123,157,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
4606,2011-07-15,20,0,0,1,0.7,0.6515,0.51,0.2239,92,251,343,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
5299,2011-08-13,17,0,0,0,0.72,0.6970000000000001,0.74,0.2537,97,172,269,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8
7913,2011-12-01,9,0,0,1,0.3,0.2727,0.52,0.3284,9,215,224,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12
9871,2012-02-21,8,1,0,1,0.2,0.2273,0.69,0.0896,5,459,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
17126,2012-12-21,9,1,0,1,0.32,0.2727,0.45,0.5522,2,265,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,12
2834,2011-05-03,0,0,0,1,0.56,0.5303,0.83,0.2239,0,16,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
2605,2011-04-23,11,0,0,0,0.46,0.4545,0.88,0.2239,68,164,232,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
1231,2011-02-24,10,0,0,1,0.26,0.2424,0.7,0.2836,8,49,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
11151,2012-04-14,20,1,0,0,0.56,0.5303,0.46,0.1343,112,209,321,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
1676,2011-03-15,11,0,0,1,0.34,0.3182,0.57,0.2239,27,51,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
16596,2012-11-29,7,1,0,1,0.2,0.2576,0.64,0.0,8,354,362,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,11
7947,2011-12-02,19,0,0,1,0.34,0.3182,0.53,0.2537,13,252,265,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12
15637,2012-10-18,18,1,0,1,0.56,0.5303,0.64,0.3284,68,720,788,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10
533,2011-01-24,9,0,0,1,0.06,0.1515,0.41,0.0,4,98,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10066,2012-02-29,12,1,0,1,0.32,0.303,0.93,0.3284,1,69,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
6375,2011-09-28,5,0,0,1,0.6,0.5152,0.94,0.0,2,20,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9
16195,2012-11-12,13,1,1,0,0.6,0.6061,0.6,0.2239,108,312,420,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11
11724,2012-05-08,17,1,0,1,0.64,0.6061,0.69,0.2836,77,640,717,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
4069,2011-06-23,11,0,0,1,0.76,0.7273,0.66,0.2537,28,108,136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6
15887,2012-10-30,16,1,0,1,0.3,0.2879,0.87,0.2537,15,83,98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10
5255,2011-08-11,21,0,0,1,0.7,0.6515,0.48,0.0896,35,171,206,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
6016,2011-09-13,6,0,0,1,0.56,0.5303,0.88,0.1045,6,116,122,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
7245,2011-11-03,12,0,0,1,0.5,0.4848,0.51,0.19399999999999998,17,162,179,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,11
